size,total_sqft,bath,balcony,built_up,carpet,plot,immediate,readymove
4,1200,3,2,0,0,1,0,1
3,1700,3,2,0,0,0,0,1
3,2134,4,2,0,0,0,0,0
2,1369.1,2,1,0,0,0,0,0
3,600,3,1,0,0,1,0,1
3,1313,4,1.584375738,0,0,1,0,1
3,2515,4,3,0,0,0,0,1
3,2215,4,2,0,0,0,0,1
3,1440,3,2,0,0,0,0,1
3,1186,2,2,0,0,0,0,1
3,1350,2,2,0,0,0,0,1
3,1800,3,2,0,0,0,0,1
3,1600,3,3,1,0,0,0,1
2,1000,2,1,1,0,0,0,1
3,2275,3,3,0,0,0,0,1
3,1305,2,1,0,0,0,0,1
3,1740,3,1,0,0,0,0,0
2,900,2,1,1,0,0,0,1
2,1567,3,0,1,0,0,0,1
3,1082,2,1,0,0,0,0,1
2,1050,2,1,1,0,0,0,1
2,1200,2,1,0,0,0,0,1
3,3500,4,2,1,0,0,0,1
2,1220,2,2,0,0,0,0,1
3,1970,3,2,0,0,0,0,0
3,2665,3,1,0,0,0,0,0
4,2130,4,0,1,0,0,0,1
3,1749,3,2,0,0,0,0,1
2,1260,2,1,0,0,0,0,0
3,11840.29,2,1,0,0,0,0,1
2,1170,2,2,0,0,0,0,1
3,1670,3,2,0,0,0,0,1
3,2264,3,2,0,0,0,0,1
4,3500,5,1.584375738,0,0,0,0,0
2,1100,2,2,0,0,0,0,1
2,674,1,1,0,0,0,0,0
2,1320,2,1,0,0,0,0,1
4,600,4,2,0,0,1,0,1
2,1125,2,2,0,0,0,0,1
2,1125,2,2,0,0,0,0,1
2,700,2,1,0,0,0,0,1
3,1300,2,1,1,0,0,0,1
3,1600,3,2,0,0,0,0,1
3,1052,2,1,0,0,0,0,0
4,1140,3,1,0,0,0,0,1
2,1130,2,2,0,0,0,0,1
4,1140,3,2,0,0,1,0,1
3,2200,3,3,0,0,0,0,1
3,1500,2,1,1,0,0,0,1
3,1350,3,1,0,0,0,0,0
3,1230,2,2,0,0,0,0,1
3,1520,2,2,0,0,0,0,0
1,525,1,1,0,0,0,0,0
2,1040,2,1,0,0,0,0,0
3,1300,2,1,1,0,0,0,1
4,2690,4,3,0,0,0,0,0
1,780,1,1,0,0,0,0,1
2,1140,2,1,0,0,0,0,1
3,1225,3,1,0,0,0,0,0
1,646,1,0,1,0,0,0,1
3,1600,3,1,0,0,0,0,1
3,1890,4,3,0,0,0,0,0
2,1050,2,1,1,0,0,0,1
6,1200,4,2,0,0,1,0,1
3,1458,2,2,0,0,0,0,1
5,1200,6,0,0,0,1,0,1
3,1970,3,2,0,0,0,0,1
3,1808,4,0,0,0,1,0,1
2,1007,2,1,1,0,0,0,1
2,1105,2,1,0,0,0,0,1
3,1700,3,3,0,0,0,0,1
2,1170,2,3,0,0,0,0,1
2,1080,2,3,1,0,0,0,1
3,1150,2,1,0,0,0,0,1
2,1200,2,1,0,0,0,0,0
2,1200,2,1,0,0,0,0,1
3,1656,3,2,0,0,0,0,1
4,600,4,2,0,0,1,0,0
2,1040,2,2,0,0,0,0,1
2,1085,2,2,0,0,0,0,1
3,1215,2,2,0,0,0,0,0
4,2150,4,2,1,0,0,0,1
4,1100,4,1,0,0,1,0,1
2,1210,2,1,0,0,0,0,0
2,1050,2,1,1,0,0,0,1
3,600,3,1,0,0,1,0,1
3,1920,3,2,0,0,0,0,0
3,1250,2,1,0,0,0,0,1
2,947.55,2,1,0,0,0,0,1
2,1421,2,1,1,0,0,0,1
6,1050,4,2,0,0,1,0,1
3,1425,2,2,0,0,0,0,0
2,1162,2,1,0,0,0,0,1
1,905,1,1,0,0,0,0,0
2,914,2,1,0,0,0,0,1
2,1258,2,0,1,0,0,0,0
4,1100,4,2,0,0,1,0,1
4,3500,4,1,0,0,1,0,1
7,2400,6,1.584375738,0,0,1,0,1
4,4200,4,1.584375738,1,0,0,0,1
3,1537,2,3,0,0,0,0,1
3,1230,2,2,0,0,0,0,1
6,2400,5,2,0,0,1,0,1
3,2250,3,1,0,0,0,0,1
4,2000,4,1,0,0,1,0,1
8,3000,4,3,0,0,0,0,1
4,2600,4,0,1,0,0,0,1
4,3200,3,2,1,0,0,0,0
2,950,2,0,1,0,0,0,1
4,4000,4,1.584375738,0,0,0,0,1
3,1282,2,1,0,0,0,0,1
2,1304,2,0,1,0,0,0,0
3,2100,3,2,0,0,0,0,1
3,1220,2,2,1,0,0,0,1
3,1636,3,2,0,0,0,0,1
3,1415,3,1,1,0,0,0,1
3,653400,3,1,0,0,1,0,1
3,1728,3,2,0,0,0,0,1
3,1680,3,3,0,0,0,0,1
2,1235,2,1,0,0,0,0,0
4,900,2,1,0,0,1,0,0
4,3990,4,1,1,0,0,0,1
2,1495,2,2,1,0,0,0,1
5,1500,5,1,0,0,1,0,1
3,2501,3,3,0,0,0,0,1
1,381,1,0,0,1,0,0,0
4,3301.8,5,2,0,0,0,0,0
3,2002,3,2,0,0,0,0,1
3,3200,3,0,1,0,0,0,0
2,1200,2,2,0,0,1,0,1
4,1500,3,0,0,0,1,0,1
3,1942,3,1.584375738,0,0,1,0,0
3,1522.5,2.692510947,1.584375738,0,0,0,0,1
1,660,1,0,1,0,0,0,1
4,1200,6,2,0,0,1,0,1
3,1450,3,2,1,0,0,0,1
2,1039,2,1,0,0,0,0,1
2,1210,2,1,0,0,0,0,1
2,995,1,1,0,0,0,0,1
3,1620,3,2,1,0,0,0,1
3,3204,4,3,1,0,0,0,1
3,3408,3,3,1,0,0,0,1
2,1314,2,3,1,0,0,0,1
2,945,2,1,0,0,0,0,1
3,1374,3,2,1,0,0,0,1
3,1603,3,3,1,0,0,0,0
3,1230,2,2,1,0,0,0,1
1,670,1,1,0,0,0,0,1
4,1864,3,2,0,0,0,0,1
3,2500,3,2,1,0,0,0,0
3,1625,2,2,0,0,0,0,1
2,1186,2,3,0,0,0,0,1
8,1500,7,2,0,0,1,0,1
2,770,1,1,0,0,0,0,1
2,1085,2,1,0,0,0,0,0
4,3754,6,2,0,0,0,0,1
3,1893,3,2,0,0,0,0,1
4,600,3,2,0,0,1,0,1
3,1496,2,3,0,0,0,0,1
3,1305,3,1,0,0,0,0,0
3,1550,2,2,0,0,0,0,1
3,1200,2,1,0,0,0,0,1
3,1494,2,2,0,0,0,0,0
2,1286,2,2,0,0,0,0,1
3,600,4,1,0,0,1,0,1
3,1860,3,2,0,0,0,0,1
1,425,1,1,1,0,0,0,1
2,1243,2,2,0,0,0,0,1
2,1200,2,2,0,0,0,0,1
2,1044,2,2,0,0,0,0,1
2,1040,2,1,0,0,0,0,1
2,1125,2,2,0,0,0,0,0
3,3489,3,1,0,0,0,0,0
3,1278,2,2,0,0,0,0,1
6,2400,6,1.584375738,0,0,0,0,1
2,1250,2,1,0,0,0,0,1
5,2400,6,3,0,0,1,0,1
5,4166,5,1.584375738,0,0,1,0,1
2,1210,2,2,0,0,0,0,1
4,1200,3,2,0,0,0,0,1
3,1157,2,1,0,0,0,0,0
2,1185,2,1,0,0,0,0,1
3,1450,3,3,0,0,0,0,1
3,1859,3,2,0,0,0,0,1
2,1763,3,2,0,0,0,0,1
2,900,1,1,0,0,0,0,0
3,1305,3,1,0,0,0,0,1
3,1200,2,2,1,0,0,0,1
1,784,1,0,0,0,0,0,1
2.803653311,5000,2.692510947,1.584375738,0,0,1,1,0
2,1150,2,0,0,0,0,0,1
3,1806,3,3,1,0,0,0,1
2,1027,2,2,0,0,0,0,1
2,1002,2,1,0,0,0,0,0
3,1220,2,1,0,0,0,0,0
2,1109,2,1,0,0,0,0,1
2,1002,2,1,1,0,0,0,1
2,1308,2,1,0,0,0,0,1
2,1232,2,1,0,0,0,0,0
2,1027,2,2,0,0,0,0,0
2,1250,2,2,1,0,0,0,1
6,900,6,3,0,0,1,0,1
4,960,4,2,0,0,1,0,1
2,1255,2,1,0,0,0,0,1
3,1434,3,3,1,0,0,0,1
2,925,2,2,1,0,0,0,1
3,1858,3,1,0,0,0,0,0
2,1205,2,1,1,0,0,0,1
3,1500,3,2,0,0,1,0,0
3,1200,3,2,0,0,1,0,1
2,1020,2,2,0,0,0,0,1
2,965,2,1,0,0,0,0,1
5,1800,6,3,0,0,1,0,1
6,1200,4,2,0,0,1,0,1
2,1636,2,2,0,0,0,0,1
3,1724,3,1,0,0,0,0,0
2,1216,2,1,0,0,0,0,0
1,654,1,1,0,0,0,0,0
4,2460,7,2,1,0,0,0,1
2,1190,2,2,0,0,0,0,1
7,1200,5,2,0,0,1,0,1
3,1636,3,2,0,0,0,0,1
2,1195,2,2,0,0,0,0,0
3,2400,3,3,0,0,0,0,1
2,1250,2,1,0,0,0,0,1
3,1452,3,1.584375738,0,0,0,0,1
3,1546,3,1,0,0,0,0,0
4,3385.5,6,0,1,0,0,0,1
3,1440,3,1,0,0,1,0,1
2,2260,3,1,0,0,1,0,1
4,2700,3,2,0,0,1,0,1
2,1475,2,2,0,0,0,0,1
4,3000,3,2,1,0,0,0,1
1,375,1,0,1,0,0,0,1
2,1007,2,1,0,0,0,0,1
1,54885.6,1,0,0,0,1,0,1
4,5422,6,1.584375738,0,0,0,0,1
2,1020,2,3,0,0,0,0,1
2,1000,2,0,0,0,0,0,1
2,800,3,1,0,0,1,0,1
5,1200,3,2,0,0,1,0,1
2,1125,2,3,0,0,0,0,1
9,1150,9,1.584375738,0,0,1,0,1
3,909,2,1,1,0,0,0,1
4,2850,5,0,1,0,0,0,1
2,1400,2,3,0,0,0,0,1
2,1152,2,2,0,0,0,0,1
2,958,2,1,0,0,0,0,1
2,1150,2,2,0,0,0,0,1
3,2990,5,1,0,0,0,0,1
2,1310,2,2,0,0,0,0,1
3,1590,2,2,0,0,0,0,1
3,1645,3,2,0,0,0,0,1
3,1800,2,2,1,0,0,0,1
3,1795,3,2,0,0,0,0,1
2,1100,2,3,0,0,0,0,1
1,777,1,0,0,0,0,0,0
2,925,2,2,0,0,0,0,1
3,1542.14,3,3,0,0,0,0,1
4,3746,6,1,0,0,1,0,1
3,1430,2,2,0,0,0,0,1
2,1020,2,2,0,0,0,0,1
4,750,2,1,0,0,1,0,1
2,1140,2,1,0,0,0,0,0
3,967,2,1,1,0,0,0,1
4,2470,4,2,0,0,0,0,0
2,850,1,0,1,0,0,0,1
2,1100,2,2,0,0,0,0,1
3,1697,3,2,0,0,0,0,1
2,1250,2,2,0,0,0,0,1
2,1120,2,2,0,0,0,0,1
4,1200,4,0,0,0,1,0,1
5,5100,6,3,0,0,1,0,1
4,2400,3,2,0,0,1,0,1
2,1200,2,1,0,0,0,0,1
2,1100,2,1,0,0,0,0,1
3,1417,2,2,0,0,0,0,1
3,1492,3,1,1,0,0,0,1
3,1498,3,3,0,0,0,0,0
4,3500,2,1,1,0,0,0,1
2,1010,2,1,0,0,0,0,1
2,1255,2,2,0,0,0,0,1
2,1050,2,1,0,0,0,0,1
3,1847,3,2,0,0,0,0,1
2,1200,2,2,0,0,0,0,0
2,982,2,2,0,0,0,0,1
3,2144.6,4,2,0,0,0,0,1
2,750,2,1,0,0,0,0,1
2,919,2,2,0,0,0,0,1
2,1087,2,1,0,0,0,0,1
3,1480,3,2,1,0,0,0,1
2,1180,2,2,1,0,0,0,1
3,2100,4,2,0,0,0,0,1
3,1221,3,2,0,0,0,0,1
2,1194,2,2,0,0,0,0,1
3,2072,3,2,1,0,0,0,1
3,1600,3,2,1,0,0,0,0
3,2200,3,2,0,0,0,0,1
3,1640,3,3,0,0,0,0,1
2,1253,2,2,0,0,0,0,1
2,1061,2,1,0,0,0,0,1
3,1950,3,2,0,0,0,0,1
2,1250,2,2,1,0,0,0,1
3,1585,2,3,0,0,0,0,1
3,1452,3,3,0,0,0,0,1
2,1015,2,2,0,0,0,0,1
4,2464.5,6,0,0,0,0,0,0
2,1125,2,2,0,0,0,0,1
2,1116,2,2,0,0,0,0,0
1,400,1,0,1,0,0,0,1
4,4000,4,2,0,0,0,0,1
4,3900,4,2,0,0,0,0,1
2,1300,2,2,0,0,0,0,1
2,1419,2,1,0,0,0,0,1
3,1310,2,1,0,0,0,0,1
3,2072,4,2,0,0,0,0,1
2,1240,2,1,1,0,0,0,1
3,1565,3,2,1,0,0,0,1
3,1820,3,2,0,0,0,0,1
3,2500,3,1,0,0,1,0,1
5,3657,5,1.584375738,0,0,1,0,1
2,1245,2,1,0,0,0,0,1
3,1315,3,1,0,0,0,0,1
3,1410,2,2,0,0,0,0,1
2,1375,2,1,0,0,0,0,1
2,1299,2,2,0,0,0,0,1
2,993,2,3,0,0,0,0,1
2,1200,3,0,0,0,1,0,1
2,985,2,1,0,0,0,0,1
4,2400,5,3,1,0,0,0,1
3,1255,2,1,0,0,0,0,0
3,1655,3,2,0,0,0,0,0
4,2830,5,3,0,0,0,0,0
1,6000,1,1,0,0,0,0,1
2,550,1,1,1,0,0,0,1
1,825,2,1,0,0,0,0,1
3,1634,3,1,0,0,0,0,0
8,1200,6,3,0,0,1,0,1
2,1222,2,2,0,0,0,0,1
3,1500,3,2,0,0,0,0,1
3,1890,4,2,0,0,0,0,1
4,3750,6,2,1,0,0,0,1
2,850,1,1,0,0,0,0,1
2,1295,2,3,0,0,0,0,1
2,1320,2,1,0,0,0,0,1
4,950,3,3,1,0,0,0,1
4,1200,4,2,0,0,1,0,1
4,3000,3,3,1,0,0,0,1
2,1197,2,1,1,0,0,0,1
3,1320,2,3,0,0,0,0,1
5,1180,5,2,0,0,1,0,1
1,840,1,1,0,0,0,0,0
1,640,1,0,0,0,0,0,0
3,1693,3,1,0,0,0,0,1
2,1000,2,1,0,0,0,0,1
2,1305,2,1,1,0,0,0,1
1,450,1,1,1,0,0,0,1
1,705,1,1,0,0,0,0,1
4,750,6,2,0,0,0,0,1
5,4800,5,2,1,0,0,0,1
4,5000,5,1.584375738,1,0,0,0,1
4,5000,4,3,0,0,1,0,1
3,1991,3,2,1,0,0,0,0
3,1779,3,2,0,0,0,0,1
4,10200,4,1,0,0,1,0,1
2,870,2,2,0,0,0,0,1
3,1595,3,2,0,0,0,0,0
1,525,1,1,0,0,0,0,0
4,945,5,2,0,0,1,0,1
6,2400,4,2,0,0,1,0,0
3,2000,4,2,0,0,0,0,0
3,1614,3,2,0,0,0,0,1
2,1200,2,3,0,0,0,0,1
3,1150,3,3,1,0,0,0,1
4,3200,4,1.584375738,0,0,0,0,1
3,1610,3,2,0,0,0,0,0
2,1190,2,2,0,0,0,0,1
2,1050,2,2,0,0,0,0,1
4,4800,5,2,0,0,1,0,1
3,1460,2,1,0,0,0,0,1
3,3400,3,3,0,0,0,0,1
1,600,1,0,0,0,1,0,1
3,1569,3,0,1,0,0,0,1
3,2600,3,2,1,0,0,0,0
1,645,1,0,0,0,0,0,1
4,1200,3,1,0,0,1,0,1
3,800,3,0,0,0,1,0,1
2,800,2,1,1,0,0,0,1
2,1350,2,1,0,0,0,0,1
3,2780,4,1,0,0,0,0,1
3,1410,2,2,0,0,0,0,0
2,1109,2,1,0,0,0,0,1
4,2000,3,2,0,0,0,0,1
1,800,1,0,1,0,0,0,1
2,1215,2,1,0,0,0,0,1
8,1230,6,0,0,0,1,0,1
3,2273,4,2,1,0,0,0,1
2,1255,2,2,0,0,0,0,0
2,1020,2,1,0,0,0,0,1
3,1225,2,2,0,0,0,0,0
2,1120,2,1,0,0,0,0,1
5,2400,5,3,0,0,1,0,1
3,1225,2,1,0,0,0,0,1
4,5200,5,3,0,0,1,0,1
4,4000,4,1,1,0,0,0,1
3,1984,4,1,0,0,0,0,1
3,2425,3,1,0,0,0,0,1
3,1200,3,1,0,0,1,0,0
2,1127,2,1,0,0,0,0,0
3,1655,3,2,1,0,0,0,0
1,500,1,1,0,0,0,0,0
3,1200,3,1,0,0,1,0,0
2,1000,2,2,0,0,0,0,1
2,1225,2,2,0,0,0,0,0
2,1350,2,2,0,0,0,0,1
4,600,5,3,0,0,1,0,0
2,1175,2,3,0,0,0,0,1
1,655,1,2,0,0,0,0,1
3,1311,2,1,0,0,0,0,0
3,600,4,0,0,0,1,0,1
2,1000,2,1,0,1,0,0,1
2,1196,2,1,0,0,0,0,1
3,1050,2,1,1,0,0,0,1
3,1275,2,2,0,0,0,0,1
2,927,2,1,0,1,0,0,1
3,1520,2,3,0,0,0,0,1
4,2400,5,2,0,0,1,0,1
2,1333,2,1,1,0,0,0,1
1,600,1,0,0,0,0,0,0
3,1326,2,1,0,0,0,0,0
3,1773.5,2.692510947,1.584375738,0,0,0,0,0
2,1370,2,2,1,0,0,0,1
2,1100,2,2,0,0,0,0,1
3,1650,3,3,0,0,0,0,1
3,1917,3,2,0,0,0,0,0
3,780,3,1.584375738,0,1,0,0,1
2,950,2,1,0,0,0,0,1
2,1175,2,1,0,0,0,0,1
2,1089,2,1,0,0,0,0,1
3,1804,3,2,0,0,0,0,1
2,1257,2,1,0,0,0,0,1
1,650,1,2,0,0,0,0,1
3,1850,3,2,0,0,0,0,1
4,2800,4,1,1,0,0,0,1
2,945,2,1.584375738,1,0,0,0,1
2,1161,2,1,0,0,0,0,0
3,1630,3,2,0,0,0,0,0
3,1310,2,2,0,0,0,0,1
2,750,2,1,0,0,0,0,1
3,1200,3,1,0,0,1,0,0
2,1000,2,1,0,0,0,0,1
4,4000,4,2,0,0,1,0,1
2,1315,2,2,1,0,0,0,1
3,1370,2,2,0,0,0,0,1
5,1200,4,3,0,0,1,0,1
2,1465,3,3,1,0,0,0,1
3,20000,3,1.584375738,0,0,1,0,1
2,1128,2,1,0,0,0,0,0
3,1250,2,2,0,0,0,0,1
3,1645,3,2,0,0,0,0,0
3,1284,2,2,0,0,0,0,1
3,2600,3,2,0,0,0,0,0
3,1820,3,2,0,0,0,0,0
3,1580,3,1,0,0,0,0,1
3,2650,3,2,1,0,0,0,1
2,1215,2,1,0,0,0,0,1
2,1075,2,1,0,0,0,0,1
3,1400,2,3,0,0,0,0,1
3,1400,2,1,0,0,0,0,1
2,845,2,1,1,0,0,0,1
4,2600,4,3,0,0,0,0,1
4,3854.5,6,0,1,0,0,0,1
2,800,2,1,0,0,0,0,1
2,1199,2,1,0,0,0,0,1
2,1175,2,2,0,0,0,0,1
3,2400,3,1.584375738,0,0,1,0,1
3,1767,3,2,0,0,0,0,1
4,1800,3,1,0,0,0,0,1
3,1856,3,2,0,0,0,0,0
3,1200,3,1.584375738,0,0,1,0,1
3,1613,3,0,0,0,0,0,0
4,6830,5,1.584375738,0,0,0,0,1
2,1290,2,0,1,0,0,0,1
2,1375,2,1,0,0,0,0,1
2,985,2,2,0,0,0,0,1
4,1200,4,1,0,0,1,0,1
2,1099,2,1,0,0,0,0,1
1,605,1,0,0,0,0,0,0
11,6000,12,1.584375738,0,0,0,0,1
7,3600,7,3,1,0,0,0,1
2,1200,2,1,0,0,0,0,1
2,1000,2,1,1,0,0,0,1
3,1159,2,3,0,0,0,0,1
5,3692,5,1.584375738,0,0,0,0,1
2,600,2,1,0,0,1,0,1
4,2400,4,3,0,0,1,0,1
3,1540,2,2,1,0,0,0,1
3,1503,2,2,1,0,0,0,1
3,1850,4,2,0,0,0,0,1
3,1580,3,1,1,0,0,0,1
2,1190,2,2,0,0,0,0,1
2,1200,2,1,0,0,1,0,1
7,1000,7,3,0,0,1,0,1
2,850,1,1,0,0,0,0,0
3,2180,3,2,0,0,0,0,1
3,2500,2,1,0,0,0,0,1
3,1200,3,1,0,0,1,0,0
3,1500,2,2,0,0,0,0,1
5,1200,3,2,0,0,1,0,1
3,1880,3,3,0,0,0,0,1
2,1150,2,2,0,0,0,0,1
4,4408,4,2,0,0,1,0,0
2,924,2,2,0,0,0,0,1
5,7800,6,1.584375738,0,0,0,0,1
6,600,6,3,0,0,1,0,1
4,750,4,1,0,0,1,0,0
3,1962,3,2,1,0,0,0,1
5,1200,4,3,0,0,1,0,1
3,1765,3,2,0,0,0,0,0
2,1174,2,1,0,0,0,0,1
3,1894,3,1,0,0,0,0,0
4,960,2,2,0,0,1,0,1
3,1760,3,2,0,0,0,0,1
3,1768,3,3,1,0,0,0,1
3,1790,3,0,1,0,0,0,1
4,3500,5,1,0,0,1,0,0
2,1200,2,1,0,0,1,0,0
4,2540,4,0,1,0,0,0,1
2,1137,2,1,0,0,0,0,1
4,3181,2.692510947,1.584375738,0,0,0,0,0
7,1200,6,1.584375738,0,0,1,0,1
3,1568,2,2,0,0,0,0,1
4,4920,4,0,1,0,0,0,1
2,1308,2,1,0,0,0,0,1
4,3060,4,2,0,0,0,0,0
3,1200,2,1,0,0,0,0,1
1,800,1,2,0,0,0,0,1
1,530,1,1,0,0,0,0,0
3,873,2,1,1,0,0,0,1
7,3000,6,3,0,0,1,0,1
4,1200,4,1,0,0,1,0,1
2,958,2,1,0,0,0,0,1
3,2072,4,2,0,0,0,0,1
3,2273,3,3,0,0,0,0,0
3,600,3,2,0,0,1,0,0
1,760,1,2,0,0,0,0,1
2,1090,2,2,0,0,0,0,1
3,2072,4,2,0,0,0,0,1
3,2666,3,1,0,0,0,0,1
3,1550,2,1,0,0,0,0,1
2,1251,2,1,0,0,0,0,0
2,1070,2,1,0,0,0,0,1
2,1200,2,2,0,0,0,0,1
3,1435,2,2,1,0,0,0,1
3,1400,2,3,1,0,0,0,1
4,2330,3,2,0,0,0,0,1
2,1200,2,3,0,0,0,0,1
2,1000,2,2,0,0,0,0,1
3,1655,2,2,0,0,0,0,0
9,3600,9,3,1,0,0,0,1
1,600,1,1,0,0,1,0,1
2,1175,2,1,0,0,0,0,1
2,1155,2,2,0,0,0,0,1
3,1200,3,2,0,0,1,0,1
2,1149,2,2,0,0,0,0,1
3,1745,2.692510947,1.584375738,0,0,0,0,1
4,3200,4,2,0,0,1,0,1
2,1010,2,2,0,0,0,0,1
3,1718,3,2,0,0,0,0,1
2,650,1,1,0,0,0,0,1
2,1330,2,2,0,0,0,0,1
2,1200,2,2,0,0,0,0,1
3,1693,3,2,0,0,0,0,0
2,1249,2,1,0,0,0,0,0
3,1800,4,1,1,0,0,0,1
2,900,2,0,0,0,1,0,1
2,1020,2,1,0,0,0,0,1
3,1700,3,2,0,0,0,0,1
1,661,1,1,1,0,0,0,0
2,1280,2,2,0,0,0,0,0
5,1000,4,2,0,0,1,0,1
2,1170,2,1,0,0,0,0,1
1,933,2,1,0,0,0,0,1
2,1150,2,0,1,0,0,0,1
4,3633,6,2,0,0,0,0,1
3,1380,3,3,0,0,0,0,1
2,1050,2,1,1,0,0,0,1
2,1080,2,1,0,0,0,0,1
2,1303,2,1,0,0,0,0,1
2,1196,2,2,0,0,0,0,1
5,2500,3,2,1,0,0,0,1
5,1200,4,1,0,0,1,0,1
3,1250,3,2,0,0,0,0,0
3,1419,2,3,0,0,0,0,1
2,1200,2,3,0,0,0,0,1
2,1120,2,2,1,0,0,0,1
1,762.5,1,0,0,0,0,0,1
2,1245,2,1,0,0,0,0,1
4,3978,4,3,1,0,0,0,1
2,1093,2,1,0,0,0,0,1
2,1025,1,1,0,0,0,0,0
2,1345,2,1,0,0,0,0,1
2,1500,2,1,0,0,1,0,1
2,1180,2,1,0,0,0,0,0
2,1020,2,1,0,0,0,0,1
3,1800,3,3,0,0,0,0,1
4,3621,4,1,0,0,0,0,0
3,2008,3,2,0,0,0,0,1
3,1240,2,2,0,0,0,0,0
2,1020,2,1,0,0,0,0,1
3,2095,3,2,0,0,0,0,1
3,1362,3,2,0,0,0,0,1
1,694,1,0,0,0,0,0,1
2,1404,2,2,0,0,0,0,1
3,1192,2,3,0,0,0,0,1
8,1850,12,1.584375738,0,0,1,0,1
4,1050,1,0,0,0,1,0,1
2,1259,2,1,0,0,0,0,1
2,1000,2,2,0,0,0,0,1
2,985,2,1,0,0,0,0,0
1,850,1,2,1,0,0,0,1
3,1650,2,1,1,0,0,0,1
5,2400,3,1,0,0,1,0,1
3,1900,4,1,0,0,0,0,1
2,1367,2,2,0,0,0,0,1
3,1210,2,2,0,0,0,0,1
2,1190,2,1,0,0,0,0,1
2,1175,2,2,0,0,0,0,1
4,2800,4,1.584375738,0,0,0,0,1
2,1140,2,2,0,0,0,0,1
2,1095,2,2,0,0,0,0,1
1,782,1,0,0,0,0,0,1
3,1435,2,2,0,0,0,0,1
2,725,2,2,0,0,0,0,1
3,1600,2,2,1,0,0,0,1
5,1200,5,1.584375738,0,0,1,0,1
4,3205,4,2,0,0,0,0,1
4,720,3,1,0,0,1,0,1
3,1674,3,1.584375738,0,0,0,0,1
4,860,4,2,0,0,1,0,1
2,1243,2,2,0,0,0,0,1
3,1703,3,2,0,0,0,0,0
3,1350,3,1,0,0,0,0,0
2,1145,2,1,0,0,0,0,1
2,1216,2,1,0,0,0,0,0
2,1100,3,1,0,0,0,0,1
4,2425,5,1,0,0,0,0,1
4,2700,4,2,0,0,1,0,1
2,1196,2,2,0,0,0,0,1
3,1600,3,3,0,1,0,0,1
3,1510,3,3,0,0,0,0,0
4,3033,4,1,0,0,0,0,1
2,780,2,1,0,0,1,0,1
2,1194,2,2,0,0,0,0,1
2,1250,2,2,1,0,0,0,1
5,1480,4,1,0,0,1,0,1
4,1250,4,1,0,0,1,0,1
4,1350,4,2,0,0,1,0,1
1,620,2,0,1,0,0,0,1
3,1630,3,2,0,0,0,0,1
2,1020,2,0,1,0,0,0,1
3,1410,2,2,0,0,0,0,0
2,1181.7,2,1,0,1,0,0,0
9,1200,8,3,0,0,1,0,1
3,1691,3,2,0,0,0,0,1
4,1200,4,0,1,0,0,0,1
2,1200,2,3,0,0,0,0,1
2,1050,2,2,0,0,0,0,1
3,1300,3,2,0,0,0,0,1
2,1356,2,1,0,0,0,0,0
2,1338,2,1,0,0,0,0,0
1,500,1,1,0,0,0,0,1
3,1280,2,1,0,0,0,0,0
3,1531,3,3,0,0,0,0,1
4,11000,4,1,0,0,0,0,0
2,620,1,1,1,0,0,0,1
3,1605,2,2,0,0,0,0,1
3,1917,3,2,0,0,0,0,1
4,1200,3,1,0,0,1,0,1
3,2750,3,2,0,0,0,0,1
3,1400,3,2,1,0,0,0,1
3,2625,3,3,1,0,0,0,1
2,1100,2,1,1,0,0,0,1
3,2041,3,3,0,0,0,0,1
3,2070,4,2,0,0,0,0,1
3,1110,3,3,0,0,0,0,1
3,1650,3,1,1,0,0,0,1
4,3565,4,3,0,0,1,0,0
3,1033,2,2,0,0,0,0,0
2,1142,2,2,0,0,0,0,1
3,1500,2,2,0,0,0,0,1
3,1502,3,3,0,0,0,0,1
3,1176,2,1,0,0,0,0,1
2,1063,2,1,0,0,0,0,0
2,1100,2,1,1,0,0,0,1
2,1044,2,2,0,0,1,0,1
3,5400,3,2,0,0,1,0,1
2,1216,2,2,1,0,0,0,1
3,1425,3,2,0,0,0,0,1
8,1200,8,2,0,0,1,0,1
2,1345,2,2,0,0,0,0,1
2,1248,2,1,0,0,0,0,1
4,1830,4,2,0,0,1,0,1
2,900,1,0,1,0,0,0,1
4,3600,4,1.584375738,1,0,0,0,1
2,1025,2,1,0,0,0,0,1
2,840,1,1,0,0,1,0,1
3,3050,2,1.584375738,0,0,0,0,1
3,1424,2,2,0,0,0,0,1
3,2500,3,1,1,0,0,0,1
6,1200,6,1.584375738,0,0,1,0,1
2,1285,2,2,0,0,0,0,0
2,1450,2,1,0,0,0,0,1
2,1160,2,1,0,0,0,0,0
3,2700,3,0,0,0,1,0,1
3,2000,2,2,0,0,1,0,0
2,1125,2,1,0,0,0,0,1
4,3900,4,2,1,0,0,0,1
2,1133,2,1,1,0,0,0,1
2,1240,2,2,0,0,0,0,1
3,1466,3,3,0,0,0,0,0
4,3870,4,2,0,0,0,0,1
3,1610,2,2,0,0,0,0,1
3,1220,3,2,0,0,0,0,1
2,1225,2,2,1,0,0,0,1
2,1300,2,1,0,0,0,0,1
3,1996,4,1,0,0,0,0,0
3,1320,2,2,0,0,0,0,1
3,1800,3,2,0,0,0,0,1
3,1835,3,3,0,0,0,0,1
